urir,status_code
http://dental-usa.info/ls/dnt/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=262279533964&vectorid=229466&lgeo=1,500
http://dental-usa.info/ls/dnt/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=351648351596&vectorid=229466&lgeo=1,500
http://dentist-insurance.info/nsrncn/dntst/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=311542775222&vectorid=229466&lgeo=1,500
http://dentistry-usa.info/trys/dnts/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=121887918810&vectorid=229466&lgeo=1,500
http://dentistry-usa.info/trys/dnts/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=151975921813&vectorid=229466&lgeo=1,500
http://dentistry-usa.info/trys/dnts/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=311542776179&vectorid=229466&lgeo=1,500
http://dentistry-usa.info/trys/dnts/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=351648314954&vectorid=229466&lgeo=1,500
http://dentistry-usa.info/trys/dnts/?query=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337597384&item=371549147145&vectorid=229466&lgeo=1,500
http://denver.eater.com/2016/2/3/10901266/denver-north-carolina-breweries-superbowl-rivalry,500
http://deseretnews.com/article/765684,500
http://edisonstrunk.com/products/super-skinny-over-kill-zip,500
http://ednewscolorado.net/2016/02/anthonycody-rt-professorjvh-tjamesonbrewer-lets-get-a-live-truth-for-america-podcast-going-from-tfa25-httpst-codlqhv3xl5v/,500
http://ednewscolorado.net/2016/02/anthonycody-rt-professorjvh-tjamesonbrewer-lets-get-a-live-truth-for-america-podcast-going-from-tfa25-httpst-cofnusj81zye/,500
http://ednewscolorado.net/2016/02/anthonycody-rt-professorjvh-tjamesonbrewer-lets-get-a-live-truth-for-america-podcast-going-from-tfa25-httpst-cojjaweyb4gi/,500
http://ednewscolorado.net/2016/02/anthonycody-rt-professorjvh-tjamesonbrewer-lets-get-a-live-truth-for-america-podcast-going-from-tfa25-httpst-cotgygjfiwz1/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-httpst-co35x4chswcp/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-httpst-coe53swypfmz/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-httpst-coe5aaimg863/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-httpst-coh2erjrz6iv/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-httpst-cokp4vjqkeyl/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-httpst-cooytbpkn80k/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-tfa25factc-httpst-co2qcbvhscxy/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-tfa25factc-httpst-col78jln77u2/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-rt-garyrubinstein-rag-tag-group-of-critical-alumni-shaking-things-up-at-tfa25-tfa25factc-httpst-cotuuajx7ocd/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-time-to-tfa25factcheck-find-out-the-real-truth-about-tfa25-httpift-tt1nvixo8-httpst-cobozoys5fse/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-time-to-tfa25factcheck-find-out-the-real-truth-about-tfa25-httpift-tt1tldyxz-httpst-consbybono2k/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-time-to-tfa25factcheck-find-out-the-real-truth-about-tfa25-httpift-tt20hjgex-httpst-copcgr1vtctj/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-time-to-tfa25factcheck-find-out-the-real-truth-about-tfa25-httpst-conovin8sftj-httpst-cozxoxjggklw/,500
http://ednewscolorado.net/2016/02/ednews-dianeravitch-time-to-tfa25factcheck-find-out-the-real-truth-about-tfa25-httpst-conovin8sftj/,500
http://educationpost.org/video-wendy-kopp-on-25-years-of-teach-for-america-and-looking-towards-the-future/,500
http://educationpost.org/video-wendy-kopp-on-25-years-of-teach-for-america-and-looking-towards-the-future/?utm_source=Twitter&utm_medium=social&utm_campaign=Betcon&utm_content=TwBetconTFA25Ka3,500
http://edusavecoupon.blogspot.com/2016/02/udemy-ccna-study-guide-demo-free.html,500
http://edusavecoupon.blogspot.com/2016/02/udemy-understand-router-commands-in-1.html,500
http://m.bedford.wickedlocal.com/news/20160206/bedford-carlisle-police-arrest-carjacking-suspect,500
http://m.dailykos.com/story/2016/02/04/1479904/-Clinton-Last-Night:-Name-Anything-[Wall-Street-Has]-Influenced-Me-OnOK,-I-Will,500
http://phillyinnovates.com/2013/05/02/what-great-coaches-know/,500
http://photography.nationalgeographic.com/photography/photo-of-the-day/carolina-screech-owl/?utm_source=Twitter&utm_medium=Social&utm_content=link_tw20160207photo-pod&utm_campaign=Content&sf20351307=1#superbowl,500
http://thegww.com/top-five-football-movies-to-watch-before-the-big-game-on-sunday/,500
http://thema.sh/BeerSuperBowl,500
http://themartinidiva.blogspot.com/2015/01/super-bowl-sunday-cocktails-food.html,500
http://thenextstep1234.com,500
http://theperfectportion.com/2016/02/buffalo-wings/,500
http://theplayerslocker.com/shaquil-barrett/shaquil-barrett-shaq-attack-t-shirt,500
http://thereadoptional.com/category/super-bowl/,500
http://thesportsunderground.podomatic.com/entry/2016-02-05T13_36_18-08_00,500
http://wonderlandrecipes.com/2015/09/17/shrubbery-salad/,500
http://www.adweek.com/tvnewser/sporting-a-new-logo-ahead-of-the-big-game/283748,500
http://www.artifyfairtrademarket.com/blogs/news/85363908-superbowl-party-shots-panthers-versus-broncos,500
http://www.artifyfairtrademarket.com/blogs/news/85389252-super-bowl-nacho-bar,500
http://www.artinmovimento.com/super-bowl-babies/,500
http://www.bbc.co.uk/bbcthree/item/034fef34-a2bf-468c-bd8a-07ec976af678,500
http://www.bbc.co.uk/newsround/31082306,500
http://www.birdlife.org/datazone/species/factsheet/22688694,500
http://www.birdlife.org/datazone/species/factsheet/22689490,500
http://www.birdlife.org/datazone/species/factsheet/22728447,500
http://www.birdlife.org/datazone/species/factsheet/61915272,500
http://www.forbes.com/sites/bernardmarr/2016/02/03/how-the-super-bowl-uses-big-data-to-change-the-game/2/#48e63a8669fb,500
http://www.forbes.com/sites/ericmack/2016/02/07/super-bowl-50-shuts-down-all-drone-traffic-in-silicon-valley/#7d94d8c31d3c,500
http://www.forbes.com/sites/robsalkowitz/2016/02/07/the-super-bowl-ad-war-has-already-begun-heres-whos-winning/#4688892a7102,500
http://www.forbes.com/sites/tomward/2016/02/05/how-to-market-yourself-like-the-super-bowl/#32a8136f571a,500
http://www.fox7austin.com/unusual/85416118-story,500
http://www.foxsports.com/nascar/shake-and-bake/super-bowl-50-dale-earnhardt-jr-michael-waltrip-carolina-panthers-denver-broncos-psyched-020716?cmpid=feed:-sports-CQ-RSS-Feed,500
http://www.foxsports.com/nba/story/kobe-bryant-los-angeles-lakers-new-orleans-pelicans-ryan-anderson-dunk-020516,500
http://www.foxsports.com/nfl/story/cam-newton-carolina-panthers-gold-cleats-super-bowl-50-020616?cmpid=feed:-sports-CQ-RSS-Feed,500
http://www.foxsports.com/nfl/story/super-bowl-50-denver-broncos-fan-did-not-tell-wife-about-tickets-020616,500
http://www.foxsports.com/nfl/story/super-bowl-s-broncos-panthers-excel-at-defense-differently-020716?cmpid=feed:-sports-CQ-RSS-Feed,500
http://www.huffingtonpost.ca/julie-blais-comeau/super-bowl-etiquette_b_9168846.htmln,500
http://www.huffingtonpost.com/entry/puppy-bowl-better-than-super-bowl_us_56b11f46e4b04f9b57d7a55c?ncid=tweetlnkushpmg00000050,500
http://www.huffingtonpost.com/entry/san-francisco-homeless-protests-super-bowl-50_us_56b625c6e4b01d80b2468235?ir=Politics%3Fncid%3Dnewsltushpmg00000003,500
http://www.huffingtonpost.com/entry/super-bowl-homeless-san-francisco_us_56b29454e4b01d80b2451c95?ir=Good+News&,500
http://www.huffingtonpost.fr/2016/02/07/super-bowl-2016-videos-publicites_n_9087706.html?utm_hp_ref=france,500
http://www.hypnoweb.net/news.2.1/programme-tv-us-4867.html,500
http://www.iamrunningthis.com/super-bowl-sunday-recipe-round-up/,500
http://www.ibtimes.com/puppy-bowl-2016-live-stream-where-watch-online-tv-during-super-bowl-50-2296715,500
http://www.ibtimes.com/vegetarian-recipes-super-bowl-50-easy-appetizers-your-game-day-party-2296329,500
http://www.ibtimes.com/walking-dead-zombie-bowl-2016-full-schedule-amc-marathon-feb-7-2297265,500
http://www.idahostatesman.com/sports/article58949433.html,500
http://www.ihsa.org/IHSAState/IHSAStateArticles/tabid/768/articleType/ArticleView/articleId/867/NFL-Wilson-Sporting-Goods-Honor-Super-Bowl-Alums-From-Illinois-High-Schools.aspx,500
http://www.ijreview.com/2016/02/530459-you-watch-it-every-week-but-theres-a-major-recipient-of-welfare-right-under-your-nose/?utm_source=Twitter&utm_medium=Social&utm_content=floating-sidebar&utm_campaign=Sharing,500
http://www.ilovemanchester.com/2016/02/04/places-to-watch-football-and-other-big-sports-events-in-manchester-city-centre.aspx,500
http://www.imdb.com/board/bd0000055/thread/253469729,500
http://www.nfl.com/videos/carolina-panthers/0ap3000000633548/Cam-Newton-thanks-the-haters-after-winning-MVP-OPOY,500
http://www.nfluk.com/news/specialfeatures/article-1/How-did-you-become-an-NFL-Fan-Olly-Murs/e5baea29-0dd0-49ad-b1a1-9d3dc1944a2a,500
http://www.nfluk.com/news/specialfeatures/article-1/Jack-Savoretti-NFL-QA/8150b439-9d64-40f2-b1a6-5071b787f512,500
http://www.nolegameday.com/2016/02/07/staff-predictions-super-bowl-50/,500
